"","X","id","pname","gender","fname","canonical_fname","oname","born_on_year","begin_on_year","begin_on_month","begin_on_day","end_on_year","end_on_month","end_on_day","nationality","fname_code"
"2835",18707,12806,"Rolf Thesleff",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourteenth Ordinary Session of the Assembly",1878,NA,NA,NA,NA,NA,NA,"",NA
"2836",18708,12807,"Urho Toivola",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2837",18709,12807,"Urho Toivola",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2838",18710,12808,"Hugo Valvanne",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"2839",18711,12808,"Hugo Valvanne",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"2840",18712,12808,"Hugo Valvanne",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventh Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"2841",18713,12808,"Hugo Valvanne",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"2842",18714,12808,"Hugo Valvanne",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Ninth Ordinary Session of Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"2843",18715,12808,"Hugo Valvanne",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"2844",18716,12809,"George Winckelmann",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighth Ordinary Session of the Assembly",1884,NA,NA,NA,NA,NA,NA,"",NA
"2845",18717,12809,"George Winckelmann",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1884,NA,NA,NA,NA,NA,NA,"",NA
"2846",18718,12810,"Rafael Woldemar",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventh Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2847",18719,12811,"Armas Yontila",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twelfth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2848",18720,12812,"Aarno Armas Sakari Yrjo Koskinen",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Ninth Ordinary Session of Assembly",1885,NA,NA,NA,NA,NA,NA,"",NA
"2849",18721,12812,"Aarno Armas Sakari Yrjo Koskinen",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1885,NA,NA,NA,NA,NA,NA,"",NA
"2850",18722,12812,"Aarno Armas Sakari Yrjo Koskinen",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twelfth Ordinary Session of the Assembly",1885,NA,NA,NA,NA,NA,NA,"",NA
"2851",18723,12812,"Aarno Armas Sakari Yrjo Koskinen",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government",1885,NA,NA,NA,NA,NA,NA,"",NA
"2852",18724,12812,"Aarno Armas Sakari Yrjo Koskinen",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1885,NA,NA,NA,NA,NA,NA,"",NA
"2853",18725,12813,"Paul Elbel",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",1875,NA,NA,NA,NA,NA,NA,"",NA
"2854",18726,12814,"Pierre Etienne Flandin",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",1889,NA,NA,NA,NA,NA,NA,"",NA
"2855",18727,12814,"Pierre Etienne Flandin",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twelfth Ordinary Session of the Assembly",1889,NA,NA,NA,NA,NA,NA,"",NA
"2856",18728,12815,"Andre Francois Poncet",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",1887,NA,NA,NA,NA,NA,NA,"",NA
"2857",18729,12816,"Henri Auguste Fromageot",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighth Ordinary Session of the Assembly",1864,NA,NA,NA,NA,NA,NA,"",NA
"2858",18730,12816,"Henri Auguste Fromageot",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Ninth Ordinary Session of Assembly",1864,NA,NA,NA,NA,NA,NA,"",NA
"2859",18731,12816,"Henri Auguste Fromageot",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1864,NA,NA,NA,NA,NA,NA,"",NA
"2860",18732,12817,"Claude Joseph Gignoux",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twelfth Ordinary Session of the Assembly",1890,NA,NA,NA,NA,NA,NA,"",NA
"2861",18733,12818,"M. Grumbach",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2862",18734,12818,"M. Grumbach",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2863",18735,12818,"M. Grumbach",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2864",18736,12819,"Marcel Heraud",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",1883,NA,NA,NA,NA,NA,NA,"",NA
"2865",18737,12820,"Henri Bertrand Leon Robert de Jouvenel",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Third Ordinary Session of the Assembly",1876,NA,NA,NA,NA,NA,NA,"",NA
"2866",18738,12820,"Henri Bertrand Leon Robert de Jouvenel",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourth Ordinary Session of the Assembly",1876,NA,NA,NA,NA,NA,NA,"",NA
"2867",18739,12820,"Henri Bertrand Leon Robert de Jouvenel",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifth Ordinary Session of the Assembly",1876,NA,NA,NA,NA,NA,NA,"",NA
"2868",18740,12820,"Henri Bertrand Leon Robert de Jouvenel",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixth Ordinary Session of the Assembly",1876,NA,NA,NA,NA,NA,NA,"",NA
"2869",18741,12820,"Henri Bertrand Leon Robert de Jouvenel",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventh Ordinary Session of the Assembly",1876,NA,NA,NA,NA,NA,NA,"",NA
"2870",18742,12821,"Francois Labrousse",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventh Ordinary Session of the Assembly",1847,NA,NA,NA,NA,NA,NA,"",NA
"2871",18743,12821,"Francois Labrousse",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighth Ordinary Session of the Assembly",1847,NA,NA,NA,NA,NA,NA,"",NA
"2872",18744,12821,"Francois Labrousse",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Ninth Ordinary Session of Assembly",1847,NA,NA,NA,NA,NA,NA,"",NA
"2873",18745,12821,"Francois Labrousse",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1847,NA,NA,NA,NA,NA,NA,"",NA
"2874",18746,12822,"Lucien Lamoureux",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifteenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"2875",18747,12823,"Pierre Laval",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",1883,NA,NA,NA,NA,NA,NA,"",NA
"2876",18748,12823,"Pierre Laval",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant and in Accordance with the Assembly of September 27th, 1934",1883,NA,NA,NA,NA,NA,NA,"",NA
"2877",18749,12823,"Pierre Laval",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1883,NA,NA,NA,NA,NA,NA,"",NA
"2878",18750,12824,"Marie Rene Alexis Auguste Leger",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1887,NA,NA,NA,NA,NA,NA,"",NA
"2879",18751,12824,"Marie Rene Alexis Auguste Leger",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part two",1887,NA,NA,NA,NA,NA,NA,"",NA
"2880",18752,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"2881",18753,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"2882",18754,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twelfth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"2883",18755,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government",1888,NA,NA,NA,NA,NA,NA,"",NA
"2884",18756,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"2885",18757,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourteenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"2886",18758,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifteenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"2887",18759,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant and in Accordance with the Assembly of September 27th, 1934",1888,NA,NA,NA,NA,NA,NA,"",NA
"2888",18760,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1888,NA,NA,NA,NA,NA,NA,"",NA
"2889",18761,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part two",1888,NA,NA,NA,NA,NA,NA,"",NA
"2890",18762,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"2891",18763,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened for the Purpose of Considering the Request of the Kingdom of Egypt for Admission to the League of Nations",1888,NA,NA,NA,NA,NA,NA,"",NA
"2892",18764,12825,"Rene Lucien Daniel Massigli",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"2893",18765,12826,"Jean Mistler",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1897,NA,NA,NA,NA,NA,NA,"",NA
"2894",18766,12826,"Jean Mistler",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourteenth Ordinary Session of the Assembly",1897,NA,NA,NA,NA,NA,NA,"",NA
"2895",18767,12826,"Jean Mistler",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part two",1897,NA,NA,NA,NA,NA,NA,"",NA
"2896",18768,12826,"Jean Mistler",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",1897,NA,NA,NA,NA,NA,NA,"",NA
"2897",18769,12826,"Jean Mistler",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",1897,NA,NA,NA,NA,NA,NA,"",NA
"2898",18770,12826,"Jean Mistler",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",1897,NA,NA,NA,NA,NA,NA,"",NA
"2899",18771,12826,"Jean Mistler",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twentieth Ordinary Session of the Assembly",1897,NA,NA,NA,NA,NA,NA,"",NA
"2900",18772,12827,"E. Montigny",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2901",18773,12828,"Georges Noblemaire",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Second Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2902",18774,12828,"Georges Noblemaire",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Third Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2903",18775,12829,"Berliaud Nogaro",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2904",18776,12830,"Jean Odin",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2905",18777,12831,"Joseph Paganon",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1880,NA,NA,NA,NA,NA,NA,"",NA
"2906",18778,12831,"Joseph Paganon",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1880,NA,NA,NA,NA,NA,NA,"",NA
"2907",18779,12832,"Paul Painleve",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixth Ordinary Session of the Assembly",1863,NA,NA,NA,NA,NA,NA,"",NA
"2908",18780,12833,"Jules Pams",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixth Ordinary Session of the Assembly",1852,NA,NA,NA,NA,NA,NA,"",NA
"2909",18781,12833,"Jules Pams",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventh Ordinary Session of the Assembly",1852,NA,NA,NA,NA,NA,NA,"",NA
"2910",18782,12833,"Jules Pams",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighth Ordinary Session of the Assembly",1852,NA,NA,NA,NA,NA,NA,"",NA
"2911",18783,12833,"Jules Pams",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Ninth Ordinary Session of Assembly",1852,NA,NA,NA,NA,NA,NA,"",NA
"2912",18784,12834,"Jacques Parisot",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",1882,NA,NA,NA,NA,NA,NA,"",NA
"2913",18785,12835,"Guillaume Paul Boncour",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"2914",18786,12835,"Guillaume Paul Boncour",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Ninth Ordinary Session of Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
